0.0	0.060612244898	ML78
1.0	0.060637755102	ML77
2.0	0.0106632653061	ML72
3.0	0.0606887755102	ML64
4.0	0.0607142857143	ML63
5.0	0.0607397959184	ML62
6.0	0.0607653061224	ML61
7.0	0.0607908163265	ML60
8.0	0.0608163265306	ML58
9.0	0.110841836735	ML57
10.0	0.0608673469388	ML54
11.0	0.0608928571429	ML53
12.0	0.0109183673469	ML52
13.0	0.010943877551	ML51
14.0	-0.0390306122449	ML50
15.0	0.0109948979592	ML49
16.0	0.461020408163	ML48
17.0	-0.138954081633	ML47
18.0	0.0110714285714	ML46
19.0	0.0110969387755	ML45
20.0	0.0111224489796	ML43
21.0	-0.738852040816	ML42
22.0	0.0111734693878	ML39
23.0	0.0111989795918	ML38
24.0	0.0612244897959	ML37
25.0	0.06125	ML35
26.0	0.0612755102041	ML33
27.0	0.0613010204082	ML32
28.0	-2.33867346939	ML31
29.0	0.0613520408163	ML27
30.0	0.0613775510204	ML21
31.0	0.111403061224	ML20
32.0	0.0614285714286	ML07
33.0	0.111454081633	ML19
34.0	0.0614795918367	ML18
35.0	0.0615051020408	ML17
36.0	0.0615306122449	ML16
37.0	0.111556122449	ML15
38.0	0.0615816326531	ML14
39.0	0.711607142857	ML12
40.0	0.0116326530612	ML10
41.0	0.0616581632653	ML06
42.0	0.0616836734694	ML08
43.0	0.0617091836735	ML09
44.0	0.0117346938776	ML05
45.0	0.0117602040816	ML04
46.0	0.0117857142857	ML03
47.0	0.0118112244898	ML02
48.0	0.0118367346939	ML01
