0.0	-0.0568648648649	ML78
1.0	-0.104399851907	ML77
2.0	-0.101934838949	ML76
3.0	2.25053017401	ML75
4.0	-0.0970048130322	ML74
5.0	-0.094539800074	ML73
6.0	-0.0920747871159	ML72
7.0	-0.139609774158	ML71
8.0	-0.0871447611996	ML69
9.0	-0.0846797482414	ML70
10.0	-0.132214735283	ML68
11.0	0.470250277675	ML67
12.0	-0.127284709367	ML66
13.0	-0.0748196964087	ML65
14.0	-0.0723546834506	ML64
15.0	-0.0698896704924	ML63
16.0	-0.0674246575342	ML62
17.0	-0.0649596445761	ML61
18.0	-0.0624946316179	ML60
19.0	-0.0600296186598	ML58
20.0	-0.0575646057016	ML59
21.0	-0.00509959274343	ML57
22.0	-0.102634579785	ML56
23.0	-0.100169566827	ML55
24.0	-0.0977045538689	ML54
25.0	-0.0952395409108	ML53
26.0	-0.0927745279526	ML52
27.0	-0.0903095149944	ML51
28.0	-0.0378445020363	ML50
29.0	-0.0353794890781	ML49
30.0	-0.03291447612	ML48
31.0	-0.0804494631618	ML47
32.0	-0.0779844502036	ML46
33.0	-0.0755194372455	ML45
34.0	-0.0730544242873	ML44
35.0	-0.0705894113291	ML43
36.0	-0.068124398371	ML42
37.0	-0.0156593854128	ML41
38.0	-0.0131943724546	ML40
39.0	-0.0107293594965	ML39
40.0	-0.00826434653832	ML38
41.0	-0.0557993335802	ML37
42.0	-0.053334320622	ML36
43.0	-0.000869307663828	ML35
44.0	0.00159570529434	ML34
45.0	-0.0459392817475	ML33
46.0	0.00652573121066	ML32
47.0	-1.74100925583	ML31
48.0	0.011455757127	ML29
49.0	0.0139207700852	ML28
50.0	0.0163857830433	ML27
51.0	0.0188507960015	ML26
52.0	0.0213158089596	ML22
53.0	0.0237808219178	ML21
54.0	0.076245834876	ML20
55.0	0.0787108478341	ML07
56.0	0.0811758607923	ML18
57.0	0.0836408737505	ML19
58.0	0.0861058867086	ML17
59.0	0.0885708996668	ML16
60.0	0.141035912625	ML15
61.0	0.0935009255831	ML14
62.0	0.145965938541	ML13
63.0	0.0484309514994	ML12
64.0	0.100895964458	ML11
65.0	0.103360977416	ML10
66.0	0.105825990374	ML09
67.0	0.108291003332	ML08
68.0	0.0607560162903	ML06
69.0	0.113221029248	ML05
70.0	0.115686042207	ML04
71.0	0.118151055165	ML03
72.0	0.120616068123	ML02
73.0	0.0230810810811	ML01
