0.0	0.130324324324	ML02
1.0	0.0765871899297	ML03
2.0	0.122850055535	ML04
3.0	0.11911292114	ML05
4.0	0.0653757867456	ML09
5.0	0.111638652351	ML08
6.0	0.107901517956	ML06
7.0	0.104164383562	ML10
8.0	0.100427249167	ML11
9.0	-0.153309885228	ML12
10.0	-0.657047019622	ML13
11.0	0.039215845983	ML14
12.0	0.0854787115883	ML15
13.0	0.0817415771936	ML16
14.0	0.078004442799	ML17
15.0	0.0742673084043	ML18
16.0	0.0705301740096	ML19
17.0	0.066793039615	ML07
18.0	0.0630559052203	ML20
19.0	0.0593187708256	ML21
20.0	0.055581636431	ML22
21.0	0.0518445020363	ML26
22.0	0.0481073676416	ML27
23.0	0.0443702332469	ML28
24.0	0.0906330988523	ML29
25.0	-1.11310403554	ML31
26.0	0.0831588300629	ML32
27.0	0.0794216956683	ML33
28.0	0.0756845612736	ML34
29.0	0.0719474268789	ML35
30.0	0.0682102924843	ML36
31.0	0.0644731580896	ML37
32.0	0.0607360236949	ML38
33.0	0.00699888930026	ML39
34.0	0.00326175490559	ML40
35.0	-0.0504753794891	ML41
36.0	-0.0542125138837	ML42
37.0	-0.0579496482784	ML43
38.0	-0.0616867826731	ML44
39.0	-0.0154239170678	ML45
40.0	-0.0191610514624	ML46
41.0	-0.0228981858571	ML47
42.0	-0.0266353202518	ML48
43.0	-0.0803724546464	ML49
44.0	-0.0841095890411	ML50
45.0	-0.0378467234358	ML51
46.0	-0.0415838578304	ML52
47.0	-0.0453209922251	ML53
48.0	-0.0490581266198	ML54
49.0	-0.0527952610144	ML55
50.0	-0.0565323954091	ML56
51.0	-0.0102695298038	ML57
52.0	-0.0140066641984	ML58
53.0	-0.0177437985931	ML59
54.0	-0.0714809329878	ML60
55.0	-0.0252180673825	ML61
56.0	-0.0289552017771	ML62
57.0	-0.0826923361718	ML63
58.0	-0.0364294705665	ML64
59.0	-0.0401666049611	ML65
60.0	-0.0939037393558	ML66
61.0	-0.59764087375	ML67
62.0	-0.0513780081451	ML68
63.0	-0.0551151425398	ML69
64.0	-0.108852276934	ML70
65.0	-0.112589411329	ML71
66.0	-0.116326545724	ML72
67.0	-0.0700636801185	ML73
68.0	-0.0738008145131	ML74
69.0	2.12246205109	ML75
70.0	-0.0812750833025	ML76
71.0	-0.0850122176971	ML77
72.0	-0.0887493520918	ML78
73.0	0.0575135135135	ML79
