0.0	0.129737442922	ML02
1.0	0.0762002379574	ML03
2.0	0.122663032992	ML04
3.0	0.119125828028	ML05
4.0	0.115588623063	ML09
5.0	0.112051418098	ML08
6.0	0.108514213133	ML06
7.0	0.104977008168	ML10
8.0	0.00143980320278	ML12
9.0	-0.152097401762	ML13
10.0	0.0943653932729	ML14
11.0	0.0908281883079	ML15
12.0	0.087290983343	ML16
13.0	0.083753778378	ML17
14.0	0.0802165734131	ML18
15.0	0.0766793684481	ML19
16.0	0.0731421634832	ML07
17.0	0.119604958518	ML20
18.0	0.0660677535533	ML21
19.0	0.0625305485883	ML22
20.0	0.0589933436234	ML26
21.0	0.0554561386584	ML27
22.0	0.101918933693	ML28
23.0	0.0983817287285	ML29
24.0	-2.05515547624	ML31
25.0	0.0913073187986	ML32
26.0	0.0377701138337	ML33
27.0	0.0842329088687	ML34
28.0	0.0806957039038	ML35
29.0	0.0271584989388	ML36
30.0	0.0236212939739	ML37
31.0	-0.0299159109911	ML38
32.0	0.016546884044	ML39
33.0	-0.036990320921	ML40
34.0	-0.0405275258859	ML41
35.0	-0.0440647308509	ML42
36.0	-0.0476019358158	ML43
37.0	-0.0511391407808	ML44
38.0	-0.00467634574571	ML45
39.0	-0.00821355071066	ML46
40.0	-0.0117507556756	ML47
41.0	-0.0652879606406	ML48
42.0	-0.0688251656055	ML49
43.0	-0.0723623705705	ML50
44.0	-0.0258995755354	ML51
45.0	-0.0794367805004	ML52
46.0	-0.0329739854653	ML53
47.0	-0.0365111904303	ML54
48.0	-0.0400483953952	ML55
49.0	-0.0435856003602	ML56
50.0	0.0028771946749	ML57
51.0	-0.10066001029	ML58
52.0	-0.054197215255	ML60
53.0	-0.0577344202199	ML61
54.0	-0.0612716251849	ML62
55.0	-0.0648088301498	ML63
56.0	-0.0183460351148	ML64
57.0	-0.0718832400797	ML65
58.0	-0.0754204450447	ML66
59.0	-0.57895765001	ML67
60.0	-0.182494854975	ML68
61.0	-0.0360320599395	ML69
62.0	-0.0895692649045	ML70
63.0	-0.0431064698694	ML71
64.0	-0.0466436748344	ML72
65.0	-0.0501808797993	ML73
66.0	-0.0537180847643	ML74
67.0	2.39274471027	ML75
68.0	-0.0607924946942	ML76
69.0	-0.0643296996591	ML77
70.0	-0.0678669046241	ML78
71.0	-0.071404109589	ML79
