0.0	-0.0923783783784	ML78
1.0	-0.0896068122917	ML77
2.0	-0.0868352462051	ML76
3.0	2.16593631988	ML75
4.0	-0.0812921140318	ML74
5.0	-0.0285205479452	ML73
6.0	-0.0757489818586	ML72
7.0	-0.122977415772	ML71
8.0	-0.170205849685	ML70
9.0	-0.117434283599	ML69
10.0	-0.114662717512	ML68
11.0	0.588108848575	ML67
12.0	-0.109119585339	ML66
13.0	-0.0563480192521	ML65
14.0	-0.103576453165	ML64
15.0	-0.100804887079	ML63
16.0	-0.0980333209922	ML62
17.0	-0.0952617549056	ML61
18.0	-0.092490188819	ML60
19.0	-0.0897186227323	ML59
20.0	-0.0869470566457	ML58
21.0	-0.0341754905591	ML57
22.0	-0.0814039244724	ML56
23.0	-0.0786323583858	ML55
24.0	-0.0758607922991	ML54
25.0	-0.0730892262125	ML53
26.0	-0.120317660126	ML52
27.0	-0.0675460940392	ML51
28.0	-0.0647745279526	ML50
29.0	-0.062002961866	ML49
30.0	-0.0592313957793	ML48
31.0	-0.0564598296927	ML47
32.0	-0.0536882636061	ML46
33.0	-0.0509166975194	ML45
34.0	-0.0481451314328	ML44
35.0	-0.0453735653462	ML43
36.0	-0.0426019992595	ML42
37.0	-0.0398304331729	ML41
38.0	-0.0370588670863	ML40
39.0	-0.0842873009996	ML39
40.0	-0.081515734913	ML38
41.0	-0.0787441688264	ML37
42.0	-0.0259726027397	ML36
43.0	-0.0232010366531	ML35
44.0	-0.0204294705665	ML34
45.0	-0.0176579044798	ML33
46.0	-0.0148863383932	ML32
47.0	-1.26211477231	ML31
48.0	0.0406567937801	ML29
49.0	-0.00657164013328	ML28
50.0	-0.00380007404665	ML27
51.0	-0.00102850796001	ML26
52.0	0.00174305812662	ML22
53.0	0.00451462421325	ML21
54.0	0.0572861902999	ML20
55.0	0.0600577563865	ML07
56.0	0.0628293224732	ML19
57.0	0.0656008885598	ML18
58.0	0.0683724546464	ML17
59.0	0.0711440207331	ML16
60.0	0.12391558682	ML15
61.0	0.0766871529063	ML14
62.0	0.529458718993	ML13
63.0	-0.16776971492	ML12
64.0	0.0850018511662	ML11
65.0	0.0877734172529	ML10
66.0	0.0905449833395	ML09
67.0	0.0933165494261	ML08
68.0	0.0960881155128	ML06
69.0	0.0988596815994	ML05
70.0	0.051631247686	ML04
71.0	0.0544028137727	ML03
72.0	0.0571743798593	ML02
73.0	0.0599459459459	ML01
