0.0	0.129637826962	ML02
1.0	0.125673169451	ML03
2.0	0.121708511941	ML04
3.0	0.117743854431	ML05
4.0	0.113779196921	ML09
5.0	0.10981453941	ML08
6.0	0.1058498819	ML06
7.0	0.10188522439	ML10
8.0	0.0479205668795	ML12
9.0	0.0939559093693	ML14
10.0	0.139991251859	ML15
11.0	0.0860265943487	ML16
12.0	0.0820619368384	ML17
13.0	0.0780972793281	ML18
14.0	0.0741326218179	ML19
15.0	0.0701679643076	ML07
16.0	0.116203306797	ML20
17.0	0.062238649287	ML21
18.0	0.0582739917767	ML22
19.0	0.0543093342665	ML26
20.0	0.0503446767562	ML27
21.0	0.0463800192459	ML28
22.0	0.0424153617356	ML29
23.0	-2.11154929577	ML31
24.0	0.0344860467151	ML32
25.0	0.0305213892048	ML33
26.0	0.0765567316945	ML34
27.0	0.0725920741842	ML35
28.0	0.018627416674	ML36
29.0	0.0146627591637	ML37
30.0	0.0106981016534	ML38
31.0	0.00673344414312	ML39
32.0	0.00276878663284	ML40
33.0	-0.0511958708774	ML41
34.0	-0.0551605283877	ML42
35.0	-0.059125185898	ML43
36.0	-0.0630898434083	ML44
37.0	-0.0670545009186	ML45
38.0	-0.0710191584288	ML46
39.0	-0.0749838159391	ML47
40.0	-0.0789484734494	ML48
41.0	-0.0829131309597	ML49
42.0	-0.08687778847	ML50
43.0	-0.0908424459802	ML51
44.0	-0.0948071034905	ML52
45.0	-0.0487717610008	ML53
46.0	-0.0527364185111	ML54
47.0	-0.0567010760213	ML55
48.0	-0.0606657335316	ML56
49.0	-0.0146303910419	ML57
50.0	-0.0685950485522	ML58
51.0	-0.0225597060625	ML60
52.0	-0.0265243635727	ML61
53.0	-0.030489021083	ML62
54.0	-0.0844536785933	ML63
55.0	-0.0384183361036	ML64
56.0	-0.0923829936139	ML65
57.0	-0.0963476511241	ML66
58.0	-0.250312308634	ML68
59.0	-0.104276966145	ML69
60.0	-0.108241623655	ML70
61.0	-0.112206281165	ML71
62.0	-0.0661709386755	ML72
63.0	-0.0701355961858	ML73
64.0	-0.0241002536961	ML74
65.0	2.42193508879	ML75
66.0	-0.0820295687166	ML76
67.0	-0.0359942262269	ML77
68.0	-0.0899588837372	ML78
69.0	-0.0939235412475	ML79
