0.0	-0.0584094368341	ML78
1.0	-0.106509796986	ML77
2.0	-0.104610157138	ML76
3.0	2.14728948271	ML75
4.0	-0.100810877441	ML74
5.0	-0.048911237593	ML73
6.0	-0.0970115977448	ML72
7.0	-0.0951119578965	ML71
8.0	-0.0932123180483	ML69
9.0	-0.0913126782001	ML70
10.0	-0.0894130383519	ML68
11.0	-0.0875133985037	ML66
12.0	-0.0856137586554	ML65
13.0	-0.0337141188072	ML64
14.0	-0.081814478959	ML63
15.0	-0.0799148391108	ML62
16.0	-0.0280151992625	ML61
17.0	-0.0761155594143	ML60
18.0	-0.0742159195661	ML58
19.0	-0.0223162797179	ML59
20.0	-0.0204166398697	ML57
21.0	-0.0685170000214	ML56
22.0	-0.0666173601732	ML55
23.0	-0.064717720325	ML54
24.0	-0.0628180804768	ML53
25.0	-0.0609184406286	ML52
26.0	-0.0590188007803	ML51
27.0	-0.0571191609321	ML50
28.0	-0.0552195210839	ML49
29.0	-0.103319881236	ML48
30.0	-0.0514202413874	ML47
31.0	-0.0495206015392	ML46
32.0	-0.047620961691	ML45
33.0	-0.0457213218428	ML44
34.0	-0.0438216819946	ML43
35.0	-0.0419220421463	ML42
36.0	-0.0400224022981	ML41
37.0	0.0118772375501	ML40
38.0	0.0137768773983	ML39
39.0	-0.0343234827534	ML38
40.0	-0.0324238429052	ML37
41.0	-0.030524203057	ML36
42.0	0.0213754367912	ML35
43.0	0.0232750766394	ML34
44.0	-0.0248252835123	ML33
45.0	0.0270743563359	ML32
46.0	-1.27102600382	ML31
47.0	0.0308736360323	ML29
48.0	0.0327732758805	ML28
49.0	0.0346729157288	ML27
50.0	0.086572555577	ML26
51.0	0.0384721954252	ML22
52.0	0.0403718352734	ML21
53.0	0.0922714751217	ML20
54.0	0.0441711149699	ML07
55.0	0.0960707548181	ML18
56.0	0.0979703946663	ML19
57.0	0.0998700345145	ML17
58.0	0.101769674363	ML16
59.0	0.053669314211	ML15
60.0	0.0555689540592	ML14
61.0	-0.0925314060926	ML12
62.0	0.109368233756	ML11
63.0	0.0612678736039	ML10
64.0	0.0631675134521	ML09
65.0	0.1150671533	ML08
66.0	0.0669667931485	ML06
67.0	0.0688664329968	ML05
68.0	0.070766072845	ML04
69.0	0.0226657126932	ML03
70.0	0.0745653525414	ML02
71.0	0.0764649923896	ML01
