0.0	-0.157846153846	ML78
1.0	-0.191192307692	ML77
2.0	-0.174538461538	ML76
3.0	2.64211538462	ML75
4.0	-0.141230769231	ML74
5.0	-0.124576923077	ML73
6.0	-0.107923076923	ML72
7.0	-0.141269230769	ML71
8.0	-0.0746153846154	ML69
9.0	-0.857961538462	ML68
10.0	-0.0413076923077	ML66
11.0	-1.87465384615	ML65
12.0	-0.008	ML64
13.0	0.00865384615385	ML63
14.0	0.0253076923077	ML62
15.0	0.0919615384615	ML61
16.0	0.0586153846154	ML60
17.0	0.0752692307692	ML58
18.0	0.141923076923	ML57
19.0	0.158576923077	ML56
20.0	0.125230769231	ML55
21.0	0.141884615385	ML54
22.0	0.158538461538	ML53
23.0	0.125192307692	ML52
24.0	0.141846153846	ML51
