0.0	0.0156010230179	ML78
1.0	0.0169351452456	ML77
2.0	0.0182692674734	ML76
3.0	2.7696033897	ML75
4.0	-0.0290624880712	ML74
5.0	0.0222716341566	ML73
6.0	-0.0263942436157	ML72
7.0	-0.0250601213879	ML71
8.0	-0.0237259991602	ML69
9.0	-0.722391876932	ML68
10.0	-0.0210577547047	ML66
11.0	-2.06972363248	ML65
12.0	0.0316104897507	ML64
13.0	-0.0170553880215	ML63
14.0	0.0342787342062	ML62
15.0	0.0356128564339	ML61
16.0	-0.0130530213383	ML60
17.0	-0.0117188991106	ML58
18.0	0.0396152231172	ML57
19.0	-0.00905065465511	ML56
20.0	-0.00771653242738	ML55
21.0	-0.00638241019964	ML54
22.0	-0.00504828797191	ML53
23.0	-0.00371416574417	ML52
24.0	-0.00238004351643	ML51
25.0	-0.0010459212887	ML50
26.0	0.000288200939039	ML49
27.0	0.901622323167	ML48
28.0	-0.147043554605	ML47
29.0	0.00429056762225	ML46
30.0	0.00562468984998	ML45
31.0	0.00695881207772	ML44
32.0	0.00829293430545	ML43
33.0	-0.740372943467	ML42
34.0	0.0109611787609	ML41
35.0	0.0622953009887	ML40
36.0	0.0136294232164	ML39
37.0	0.0149635454441	ML38
38.0	0.0162976676719	ML37
39.0	0.0176317898996	ML36
40.0	0.0689659121273	ML35
41.0	0.0203000343551	ML34
42.0	0.0216341565828	ML33
43.0	0.0729682788106	ML32
44.0	-2.62569759896	ML31
45.0	0.075636523266	ML28
46.0	0.0769706454938	ML27
47.0	0.0783047677215	ML26
48.0	0.0796388899492	ML22
49.0	0.080973012177	ML21
50.0	0.0823071344047	ML20
51.0	0.0836412566324	ML07
52.0	0.0849753788602	ML19
53.0	0.0863095010879	ML18
54.0	0.0876436233156	ML17
55.0	0.0889777455434	ML16
56.0	0.140311867771	ML15
57.0	0.0916459899989	ML14
58.0	0.642980112227	ML12
59.0	0.0443142344543	ML10
60.0	0.0456483566821	ML06
61.0	0.0469824789098	ML08
62.0	0.0483166011375	ML09
63.0	0.0496507233653	ML05
64.0	0.050984845593	ML04
65.0	0.0523189678207	ML03
66.0	0.103653090048	ML02
67.0	0.0549872122762	ML01
