0.0	0.0103420523139	ML78
1.0	0.0613052226402	ML77
2.0	2.76226839297	ML75
3.0	0.0132315632928	ML76
4.0	0.0641947336191	ML74
5.0	-0.0348420960546	ML71
6.0	0.0661210742717	ML73
7.0	0.017084244598	ML72
8.0	-0.0319525850757	ML69
9.0	-0.730989414749	ML68
10.0	0.469973755577	ML67
11.0	0.0209369259032	ML66
12.0	-2.32809990377	ML65
13.0	0.0228632665559	ML64
14.0	-0.0261735631178	ML63
15.0	0.0247896072085	ML62
16.0	0.0257527775348	ML61
17.0	-0.0232840521389	ML60
18.0	0.0276791181874	ML58
19.0	-0.0213577114863	ML57
20.0	-0.02039454116	ML52
21.0	-0.0194313708337	ML56
22.0	-0.0184682005074	ML54
23.0	-0.0175050301811	ML53
24.0	-0.0165418598548	ML55
25.0	-0.0155786895285	ML50
26.0	-0.0146155192022	ML46
27.0	-0.0136523488759	ML49
28.0	-0.0126891785496	ML45
29.0	-0.0117260082233	ML44
30.0	-0.0107628378969	ML43
31.0	-0.00979966757064	ML51
32.0	-0.158836497244	ML47
33.0	0.492126673082	ML48
34.0	-0.00691015659172	ML41
35.0	-0.755946986265	ML42
36.0	-0.00498381593911	ML40
37.0	-0.00402064561281	ML39
38.0	-0.0030574752865	ML38
39.0	-0.0020943049602	ML37
40.0	0.0488688653661	ML36
41.0	0.0498320356924	ML35
42.0	0.0507952060187	ML34
43.0	0.051758376345	ML33
44.0	-2.49727845333	ML31
45.0	0.0536847169976	ML32
46.0	0.0546478873239	ML29
47.0	0.10561105765	ML28
48.0	0.0565742279766	ML27
49.0	0.0575373983029	ML26
50.0	0.108500568629	ML22
51.0	0.109463738955	ML20
52.0	0.110426909282	ML21
53.0	0.111390079608	ML07
54.0	0.0623532499344	ML19
55.0	0.0633164202607	ML18
56.0	0.064279590587	ML17
57.0	0.0652427609133	ML16
58.0	0.11620593124	ML15
59.0	0.117169101566	ML14
60.0	0.668132271892	ML12
61.0	0.0690954422185	ML06
62.0	0.0700586125448	ML10
63.0	0.0710217828711	ML03
64.0	0.0719849531974	ML08
65.0	0.0729481235238	ML04
66.0	0.0739112938501	ML05
67.0	0.0748744641764	ML02
68.0	0.0758376345027	ML09
69.0	0.026800804829	ML01
