299_H34 2018/10/26 874.229 7.03856
301_H34 2018/10/28 203.289 2.23985
302_H34 2018/10/29 389.23 5.05176
302_H34 2018/10/29 353.561 -2.58857
303_H34 2018/10/30 215.287 -3.01192
312_H34 2018/11/08 301.639 4.67959
313_H34 2018/11/09 322.351 2.66798
318_H34 2018/11/14 223.265 2.13409
318_H34 2018/11/14 168.971 3.69656
346_H34 2018/12/12 187.511 0.855594
001_H34 2019/01/01 382.719 2.04106
008_H34 2019/01/08 233.497 -3.5605
009_H34 2019/01/09 249.278 -2.10638
020_H34 2019/01/20 446.639 5.20574
020_H34 2019/01/20 363.707 0.57379
027_H34 2019/01/27 621.214 527.711
043_H34 2019/02/12 870.352 4.52442
068_H34 2019/03/09 365.929 2.16845
074_H34 2019/03/15 99.9803 -1.05294
086_H34 2019/03/27 60.5465 2.39026
087_H34 2019/03/28 59.4247 0.615281
091_H34 2019/04/01 275.616 1.18245
100_H34 2019/04/10 328.498 0.632606
111_H34 2019/04/21 371.4 2.96324
112_H34 2019/04/22 181.068 0.863787
161_H34 2019/06/10 239.983 -2.65737
161_H34 2019/06/10 866.857 8.56301
164_H34 2019/06/13 170.061 2.1707
165_H34 2019/06/14 418.311 4.76153
179_H34 2019/06/28 890.598 6.27373
180_H34 2019/06/29 364.938 5.46342
185_H34 2019/07/04 324.363 5.46896
194_H34 2019/07/13 321.863 5.34292
197_H34 2019/07/16 304.371 4.06268
202_H34 2019/07/21 290.944 3.44069
202_H34 2019/07/21 275.093 6.04725
202_H34 2019/07/21 273.548 6.33635
203_H34 2019/07/22 278.055 4.99989
203_H34 2019/07/22 274.542 -7.10151
205_H34 2019/07/24 435.406 -28.5787
205_H34 2019/07/24 320.719 -4.58864
207_H34 2019/07/26 273.27 1.91649
230_H34 2019/08/18 694.921 12.681
234_H34 2019/08/22 721.126 5.1616
245_H34 2019/09/02 339.283 2.64042
245_H34 2019/09/02 320.464 4.96815
246_H34 2019/09/03 367.819 6.22632
252_H34 2019/09/09 314.55 -4.86663
257_H34 2019/09/14 400.048 5.07356
262_H34 2019/09/19 177.708 8.67553
271_H34 2019/09/28 417.265 5.58244
